Time,RadioId,TagId,TagRSSI,NodeId,Validated
2024-08-12 19:37:50,4,781E1E2D,-108,,0
2024-08-12 19:37:50,1,781E1E2D,-109,,0
2024-08-12 19:37:50,5,524B5219,-102,,1
2024-08-12 19:37:50,1,524B5219,-103,,1
2024-08-12 19:37:50,2,524B5219,-106,,1
2024-08-12 19:37:50,3,524B5219,-105,,1
2024-08-12 19:37:50,4,524B5219,-105,,1
2024-08-12 19:37:50,1,52332D4B,-105,,1
2024-08-12 19:37:50,4,0719554C,-110,,1
2024-08-12 19:37:50,5,4C341E33,-106,,1
2024-08-12 19:37:50,2,4C341E33,-104,,1
2024-08-12 19:37:50,1,4C341E33,-97,,1
2024-08-12 19:37:50,3,4C341E33,-108,,1
2024-08-12 19:37:50,4,522D4B2D,-108,,1
2024-08-12 19:37:50,5,522D4B2D,-108,,1
2024-08-12 19:37:50,3,66194C78,-106,,1
2024-08-12 19:37:50,1,66194C78,-108,,1
2024-08-12 19:37:50,2,66194C78,-107,,1
2024-08-12 19:37:51,1,4C52784C,-97,,1
2024-08-12 19:37:51,4,4C52784C,-96,,1
2024-08-12 19:37:51,5,4C52784C,-97,,1
2024-08-12 19:37:51,2,4C52784C,-101,,1
2024-08-12 19:37:51,3,4C52784C,-99,,1
2024-08-12 19:37:51,5,4C4B2A61,-107,,1
2024-08-12 19:37:51,4,4C4B2A61,-109,,1
2024-08-12 19:37:51,3,1E19074B,-105,,0
2024-08-12 19:37:51,1,1E19074B,-107,,0
2024-08-12 19:37:51,4,1E19074B,-106,,0
2024-08-12 19:37:51,5,1E19074B,-104,,0
2024-08-12 19:37:51,2,2D2A3307,-109,,1
2024-08-12 19:37:51,3,34784B19,-96,,0
2024-08-12 19:37:51,1,34784B19,-95,,0
2024-08-12 19:37:51,4,34784B19,-96,,0
2024-08-12 19:37:51,2,34784B19,-96,,0
2024-08-12 19:37:51,5,34784B19,-100,,0
2024-08-12 19:37:51,4,614C4C07,-101,,0
2024-08-12 19:37:51,2,614C4C07,-103,,0
2024-08-12 19:37:51,3,614C4C07,-103,,0
2024-08-12 19:37:51,5,614C4C07,-101,,0
2024-08-12 19:37:51,1,614C4C07,-106,,0
2024-08-12 19:37:51,5,E6781E78,-110,,0
2024-08-12 19:37:51,1,66781E78,-107,,1
2024-08-12 19:37:51,4,33610766,-109,,1
2024-08-12 19:37:51,5,55524B2D,-108,,1
2024-08-12 19:37:51,4,2A33551E,-103,,1
2024-08-12 19:37:51,3,2A33551E,-106,,1
2024-08-12 19:37:51,1,55613461,-108,,0
2024-08-12 19:37:51,5,55613461,-110,,0
2024-08-12 19:37:51,2,19552D07,-104,,1
2024-08-12 19:37:51,4,19552D07,-105,,1
2024-08-12 19:37:51,3,19552D07,-106,,1
2024-08-12 19:37:51,5,19552D07,-105,,1
2024-08-12 19:37:51,1,19552D07,-103,,1
2024-08-12 19:37:51,1,4C195219,-104,,1
2024-08-12 19:37:51,2,4C195219,-109,,1
2024-08-12 19:37:52,4,19342A66,-102,,1
2024-08-12 19:37:52,5,19342A66,-102,,1
2024-08-12 19:37:52,1,19342A66,-103,,1
2024-08-12 19:37:52,2,19342A66,-107,,1
2024-08-12 19:37:52,5,1E345219,-110,,1
