time,tag_id,rssi
2025-05-27T19:02:31Z,19662A0740,-92
2025-05-27T19:02:31Z,614C2A4CF0,-80
2025-05-27T19:02:31Z,3307555564,-88
2025-05-27T19:02:31Z,4C2A5219,-94
2025-05-27T19:02:31Z,4C335233,-94
2025-05-27T19:02:31Z,332A1E07C3,-82
2025-05-27T19:02:31Z,334B61070C,-85
2025-05-27T19:02:31Z,4C4B6619,-93
2025-05-27T19:02:31Z,1E55614C44,-86
2025-05-27T19:02:31Z,664B6666,-86
2025-05-27T19:02:31Z,551E4C19,-89
2025-05-27T19:02:31Z,1E4B1E6168,-93
2025-05-27T19:02:31Z,551E4C2A4D,-109
2025-05-27T19:02:31Z,4B6133664C,-90
2025-05-27T19:02:32Z,334B524C3C,-82
2025-05-27T19:02:32Z,1933612D,-103
2025-05-27T19:02:32Z,612D191E21,-84
2025-05-27T19:02:32Z,522D33335D,-86
2025-05-27T19:02:32Z,331E4C55,-89
2025-05-27T19:02:32Z,4B554C0747,-93
2025-05-27T19:02:32Z,1E33072D57,-84
2025-05-27T19:02:32Z,2A071919,-86
2025-05-27T19:02:32Z,2A076666,-97
2025-05-27T19:02:32Z,2A19781E,-87
2025-05-27T19:02:32Z,7852663477,-87
2025-05-27T19:02:32Z,2A332D6169,-72
2025-05-27T19:02:32Z,4B525261,-95
2025-05-27T19:02:32Z,3333332A,-99
2025-05-27T19:02:32Z,52190734,-87
2025-05-27T19:02:32Z,33074C55,-85
2025-05-27T19:02:33Z,4C665261,-90
2025-05-27T19:02:33Z,071E6661,-57
2025-05-27T19:02:33Z,552D4B1E,-87
2025-05-27T19:02:33Z,4B5561787A,-87
2025-05-27T19:02:33Z,614C192D,-68
2025-05-27T19:02:33Z,194B2A4B71,-85
2025-05-27T19:02:33Z,072A6661,-94
2025-05-27T19:02:33Z,1966191E,-89
2025-05-27T19:02:33Z,55612A0725,-93
2025-05-27T19:02:33Z,3378614C,-90
2025-05-27T19:02:33Z,614B342A52,-92
2025-05-27T19:02:33Z,34552D4C,-94
2025-05-27T19:02:33Z,55334C075C,-94
2025-05-27T19:02:34Z,6178554B,-85
2025-05-27T19:02:34Z,0752664CF8,-82
2025-05-27T19:02:34Z,4C557807,-87
2025-05-27T19:02:34Z,4B4C66346A,-91
2025-05-27T19:02:34Z,34071952,-84
2025-05-27T19:02:34Z,1E4C2D3301,-90
2025-05-27T19:02:34Z,1E4B662D,-101
2025-05-27T19:02:34Z,2D2D6634,-82
